Process Time,Src IP,Src Port,Dst IP,Dst Port,Protocol,Total Fwd Pkts,Total Fwd Vol,Total Bwd Pkts,Total Bwd Vol,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Max,Fwd Pkt Len Std,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Max,Bwd Pkt Len Std,Fwd IAT Min,Fwd IAT Mean,Fwd IAT Max,Fwd IAT Std,Bwd IAT Min,Bwd IAT Mean,Bwd IAT Max,Bwd IAT Std,Duration,Active Min,Active Mean,Active Max,Active Std,Idle Min,Idle Mean,Idle Max,Idle Std,SFlow Fwd Pkts,SFlow Fwd Bytes,SFlow Bwd Pkts,SFlow bwd Bytes,FPSH Count,BPSH Count,FURG Count,BURG Count,Total FHLen,Total BHLen,Previous Flow Time,DSCP,
2024-02-06 15:00:26.673676 +0000 UTC,10.126.112.48,37132,34.120.208.123,443,6,29,8219,35,4323,52,283,2134,511,52,123,638,136,10000,39034041,296574000,81461009,1000,27201633,266929000,68371846,185619310000,22755000,196241000,610171000,248406362,14524160000,46159526250,58625206000,-9223372036854775808,5,1643,7,864,17,16,0,0,1540,1864,0,0
2024-02-06 15:01:32.678581 +0000 UTC,10.126.112.48,44992,34.117.237.239,443,6,18,2805,17,3562,52,155,1288,287,52,209,1452,354,123000,23971285,129488000,36277304,0,17281615,104829000,29070396,170353583000,19036000,88484750,246582000,107629080,53431118000,56666548000,58289746000,-9223372036854775808,4,701,4,890,10,9,0,0,944,892,0,0
2024-02-06 14:58:30.635134 +0000 UTC,10.126.112.48,54100,104.26.0.147,443,6,19,2020,21,2378,52,106,609,136,52,113,573,143,128000,36124333,275191000,89944643,1000,29625363,223541000,66162934,400240346000,14438000,48510300,324739000,97121401,32090409000,44417249222,46065152000,-9223372036854775808,1,202,2,237,5,7,0,0,1008,1100,0,0
2024-02-06 15:02:53.103509 +0000 UTC,10.126.112.48,58448,163.172.221.58,443,6,80871,4220887,91099,297123505,52,52,569,3,52,3261,18876,1247,2000,1419450,77639000,4025718,0,1256838,74439000,3778457,148214661000,32698000,16397517714,59234125000,-9223372036854775808,3872078000,5572006166,10200911000,-9223372036854775808,11553,602983,13014,42446215,11,87008,0,0,4218728,4737156,0,0
2024-02-06 15:00:20.849288 +0000 UTC,10.126.112.48,55865,129.215.205.191,53,17,1,66,1,164,66,66,66,0,164,164,164,0,0,0,0,0,0,0,0,0,4974000,4974000,4974000,4974000,0,0,0,0,0,1,66,1,164,0,0,0,0,66,164,2783000,0
2024-02-06 15:00:20.854817 +0000 UTC,10.126.112.48,58080,23.223.123.212,443,6,41,4337,43,31874,52,105,710,124,40,741,2948,876,2000,19449750,194719000,39389657,0,16568710,216149000,46660052,123697175000,18704000,143725400,350563000,167905877,2998383000,30744637000,58393652000,-9223372036854775808,8,867,8,6374,15,29,0,0,2140,2220,93000,0
2024-02-06 15:01:32.677969 +0000 UTC,10.126.112.48,34181,34.149.97.1,443,17,5,1955,11,10011,59,391,1385,573,55,910,1385,593,907000,18565000,30481000,12636599,539000,7097200,45683000,15370865,100674000,100674000,100674000,100674000,0,0,0,0,0,5,1955,11,10011,0,0,0,0,1955,10011,0,32
2024-02-06 14:52:24.351217 +0000 UTC,10.126.112.48,44616,82.196.8.151,443,6,10,1502,7,5458,40,150,699,204,52,779,4980,1852,4000,16561444,37508000,16941021,1000,19719333,38716000,19070120,149053000,149053000,149053000,149053000,0,0,0,0,0,10,1502,7,5458,4,4,0,0,504,372,0,0
2024-02-06 14:54:38.994448 +0000 UTC,10.126.112.48,34094,129.215.205.191,53,17,2,114,2,466,57,57,57,0,169,233,297,90,10000,10000,10000,0,0,0,0,0,1789000,1789000,1789000,1789000,0,0,0,0,0,2,114,2,466,0,0,0,0,114,466,4320000,0
2024-02-06 14:54:39.588379 +0000 UTC,10.126.112.48,39954,129.215.205.191,53,17,2,142,2,262,71,71,71,0,125,131,137,8,20000,20000,20000,0,1000,1000,1000,0,3419000,3419000,3419000,3419000,0,0,0,0,0,2,142,2,262,0,0,0,0,142,262,310615000,0
2024-02-06 14:59:24.240433 +0000 UTC,10.126.112.48,50468,129.215.205.191,53,17,2,132,2,213,66,66,66,0,82,106,131,34,11000,11000,11000,0,0,0,0,0,2570000,2570000,2570000,2570000,0,0,0,0,0,2,132,2,213,0,0,0,0,132,213,15235000,0
2024-02-06 15:00:02.27114 +0000 UTC,10.126.112.48,51937,216.58.201.110,443,17,4,1893,7,3928,59,473,1385,616,55,561,1385,510,2699000,25300000,46079000,21747318,744000,12253333,46552000,19770801,101913000,101913000,101913000,101913000,0,0,0,0,0,4,1893,7,3928,0,0,0,0,1893,3928,354692414000,32
2024-02-06 15:04:53.042419 +0000 UTC,10.126.112.48,45649,129.215.205.191,53,17,2,142,2,262,71,71,71,0,125,131,137,8,12000,12000,12000,0,0,0,0,0,1693000,1693000,1693000,1693000,0,0,0,0,0,2,142,2,262,0,0,0,0,142,262,1164915000,0
2024-02-06 15:03:47.108968 +0000 UTC,10.126.112.48,34295,129.215.205.191,53,17,2,138,2,248,69,69,69,0,118,124,130,8,15000,15000,15000,0,1000,1000,1000,0,1652000,1652000,1652000,1652000,0,0,0,0,0,2,138,2,248,0,0,0,0,138,248,2134840000,0
2024-02-06 15:04:13.867975 +0000 UTC,10.126.112.48,60071,10.126.255.254,5351,17,1,40,0,0,40,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,40,0,0,0,0,0,0,40,0,0,0
2024-02-06 15:04:13.879026 +0000 UTC,10.126.112.48,36309,10.126.255.254,5351,17,1,40,0,0,40,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,40,0,0,0,0,0,0,40,0,1618000,0
2024-02-06 15:04:13.880661 +0000 UTC,10.126.112.48,38785,10.126.255.254,5351,17,1,40,0,0,40,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,40,0,0,0,0,0,0,40,0,1635000,0
2024-02-06 15:04:51.877504 +0000 UTC,10.126.112.48,41793,129.215.205.191,53,17,2,138,2,300,69,69,69,0,144,150,156,8,34000,34000,34000,0,1000,1000,1000,0,2715000,2715000,2715000,2715000,0,0,0,0,0,2,138,2,300,0,0,0,0,138,300,1090900000,0
2024-02-06 14:54:39.013288 +0000 UTC,10.126.112.48,56984,129.215.205.191,53,17,2,118,2,252,59,59,59,0,120,126,132,8,24000,24000,24000,0,1000,1000,1000,0,1567000,1567000,1567000,1567000,0,0,0,0,0,2,118,2,252,0,0,0,0,118,252,18840000,0
2024-02-06 14:59:25.192876 +0000 UTC,10.126.112.48,44330,52.142.125.222,443,6,12,1568,11,5335,40,130,721,194,52,485,2948,886,9000,12292090,30017000,12690079,1000,10712100,47232000,16119041,135213000,135213000,135213000,135213000,0,0,0,0,0,12,1568,11,5335,4,6,0,0,608,580,0,0
2024-02-06 15:02:32.007907 +0000 UTC,23.223.123.212,443,10.126.112.48,58074,6,3,120,0,0,40,40,40,0,0,0,0,0,1000,13096000,26191000,18519126,0,0,0,0,26192000,26192000,26192000,26192000,0,0,0,0,0,3,120,0,0,0,0,0,0,120,0,130780452000,0
2024-02-06 15:02:52.72937 +0000 UTC,10.126.112.48,46032,129.215.205.191,53,17,2,148,2,226,74,74,74,0,90,113,136,32,21000,21000,21000,0,1000,1000,1000,0,373667000,373667000,373667000,373667000,0,0,0,0,0,2,148,2,226,0,0,0,0,148,226,27123449000,0
2024-02-06 15:04:59.464752 +0000 UTC,10.126.112.48,39541,129.215.205.191,53,17,2,138,2,248,69,69,69,0,118,124,130,8,24000,24000,24000,0,0,0,0,0,1570000,1570000,1570000,1570000,0,0,0,0,0,2,138,2,248,0,0,0,0,138,248,1402654000,0
2024-02-06 14:53:29.526741 +0000 UTC,10.126.112.48,53130,129.215.205.191,53,17,2,140,2,282,70,70,70,0,116,141,166,35,14000,14000,14000,0,0,0,0,0,1721000,1721000,1721000,1721000,0,0,0,0,0,2,140,2,282,0,0,0,0,140,282,19525000,0
2024-02-06 14:54:14.431919 +0000 UTC,10.126.112.48,53067,142.250.187.238,443,17,5,1781,5,2337,99,356,1385,575,55,467,1385,564,6213000,24393000,42092000,14651764,1000,14297500,24762000,12303545,97572000,97572000,97572000,97572000,0,0,0,0,0,5,1781,5,2337,0,0,0,0,1781,2337,46410748000,0
2024-02-06 14:55:39.930798 +0000 UTC,10.126.112.48,36810,104.22.61.206,443,6,2,100,1,60,40,50,60,14,60,60,60,0,17949000,17949000,17949000,0,0,0,0,0,17949000,17949000,17949000,17949000,0,0,0,0,0,2,100,1,60,0,0,0,0,100,60,0,0
2024-02-06 14:53:48.363744 +0000 UTC,10.126.112.48,42422,199.232.208.194,443,6,11,1988,10,1076,40,180,1161,329,52,107,517,145,14000,7921000,26360000,11828959,0,6254222,27498000,11186325,79210000,79210000,79210000,79210000,0,0,0,0,0,11,1988,10,1076,5,3,0,0,556,528,17817378000,0
2024-02-06 14:54:45.445229 +0000 UTC,10.126.112.48,60030,18.165.160.118,443,6,12,1549,9,4957,40,129,718,193,52,550,2908,991,8000,7454363,16814000,6713020,1000,8144375,24454000,8939942,81998000,81998000,81998000,81998000,0,0,0,0,0,12,1549,9,4957,4,5,0,0,608,476,1083000,0
2024-02-06 15:01:06.941997 +0000 UTC,10.126.112.48,56136,35.186.224.25,443,17,8,3157,8,3096,61,394,1378,497,52,387,1378,447,164000,16356714,45274000,17168732,1000,18842714,48055000,16501671,162292000,162292000,162292000,162292000,0,0,0,0,0,8,3157,8,3096,0,0,0,0,3157,3096,14590951000,0
2024-02-06 15:03:51.592827 +0000 UTC,10.126.112.48,35083,35.186.224.18,443,17,12,5164,11,3153,61,430,1378,524,51,286,1378,397,13000,16819800,49210000,18343351,21087000,20778888,47820000,17225296,8097185000,101847000,124538500,147230000,32090627,7848108000,7848108000,7848108000,0,6,2582,5,1576,0,0,0,0,5164,3153,176540258000,32
2024-02-06 15:04:50.516003 +0000 UTC,10.126.112.48,42076,34.149.100.209,443,6,10,2363,7,1325,52,236,1297,384,52,189,638,213,114000,34481555,260700000,85421269,1000,51441333,257683000,101591142,334241000,334241000,334241000,334241000,0,0,0,0,0,10,2363,7,1325,6,4,0,0,528,372,0,24
2024-02-06 14:52:24.187306 +0000 UTC,10.126.112.48,57880,129.215.205.191,53,17,2,110,2,197,55,55,55,0,71,98,126,38,14000,14000,14000,0,671000,671000,671000,0,160722000,160722000,160722000,160722000,0,0,0,0,0,2,110,2,197,0,0,0,0,110,197,0,0
2024-02-06 14:52:30.146033 +0000 UTC,10.126.112.48,44668,212.58.235.2,443,6,29,3420,21,7791,52,117,701,126,52,371,4148,890,14000,88943300,903404000,220233671,1000,8937470,47102000,13428860,179062196000,0,202887888,1640153000,541157191,1866603000,22154525625,59065167000,-9223372036854775808,3,380,2,865,18,14,0,0,1540,1100,0,0
2024-02-06 14:52:40.53324 +0000 UTC,10.126.112.48,59283,129.215.205.191,53,17,2,140,2,228,70,70,70,0,102,114,126,16,23000,23000,23000,0,0,0,0,0,2396000,2396000,2396000,2396000,0,0,0,0,0,2,140,2,228,0,0,0,0,140,228,2508000,0
2024-02-06 14:54:04.778708 +0000 UTC,10.126.112.48,59669,142.250.200.3,443,17,4,1667,6,2697,60,416,1385,646,55,449,1385,512,336000,25568333,44195000,22663386,25595000,10348600,26114000,14156081,82345000,82345000,82345000,82345000,0,0,0,0,0,4,1667,6,2697,0,0,0,0,1667,2697,0,0
2024-02-06 15:03:44.977273 +0000 UTC,10.126.112.48,49417,35.186.224.25,443,17,25,9757,24,6069,61,390,1378,507,51,252,1378,377,5000,25223619,70488000,21873786,1000,29224400,95640000,29742421,37362755000,105581000,172016750,281111000,76363072,1920999000,12224896000,26480399000,-9223372036854775808,6,2439,6,1517,0,0,0,0,9757,6069,79367504000,0
2024-02-06 14:55:36.092956 +0000 UTC,10.126.112.48,56764,129.215.205.191,53,17,2,136,2,312,68,68,68,0,132,156,180,33,23000,23000,23000,0,1000,1000,1000,0,4399000,4399000,4399000,4399000,0,0,0,0,0,2,136,2,312,0,0,0,0,136,312,9058197000,0
2024-02-06 14:54:06.702265 +0000 UTC,10.126.112.48,42588,129.215.205.191,53,17,2,128,2,273,64,64,64,0,128,136,145,12,11000,11000,11000,0,17275000,17275000,17275000,0,22061000,22061000,22061000,22061000,0,0,0,0,0,2,128,2,273,0,0,0,0,128,273,4045925000,0
2024-02-06 14:55:42.814866 +0000 UTC,10.126.112.48,51734,129.215.205.191,53,17,2,140,2,560,70,70,70,0,216,280,344,90,23000,23000,23000,0,1000,1000,1000,0,4124000,4124000,4124000,4124000,0,0,0,0,0,2,140,2,560,0,0,0,0,140,560,1839804000,0
2024-02-06 14:59:00.601003 +0000 UTC,10.126.112.48,44490,129.215.205.191,53,17,2,120,2,164,60,60,60,0,76,82,88,8,23000,23000,23000,0,1000,1000,1000,0,7575000,7575000,7575000,7575000,0,0,0,0,0,2,120,2,164,0,0,0,0,120,164,29970200000,0
2024-02-06 14:59:04.439069 +0000 UTC,10.126.112.48,41747,216.58.213.14,443,17,5,1960,7,4081,60,392,1385,564,55,583,1385,585,1099000,22785500,51802000,25278607,24970000,9940500,33153000,15046936,96698000,96698000,96698000,96698000,0,0,0,0,0,5,1960,7,4081,0,0,0,0,1960,4081,0,32
2024-02-06 15:04:00.587876 +0000 UTC,10.126.112.48,33088,129.215.205.191,53,17,2,146,2,322,73,73,73,0,137,161,185,33,12000,12000,12000,0,1000,1000,1000,0,2702000,2702000,2702000,2702000,0,0,0,0,0,2,146,2,322,0,0,0,0,146,322,116474000,0
2024-02-06 14:53:30.263231 +0000 UTC,10.126.112.48,48743,129.215.205.191,53,17,2,142,2,287,71,71,71,0,117,143,170,37,7000,7000,7000,0,0,0,0,0,3546000,3546000,3546000,3546000,0,0,0,0,0,2,142,2,287,0,0,0,0,142,287,149331000,0
2024-02-06 14:59:25.281934 +0000 UTC,10.126.112.48,36141,129.215.205.191,53,17,1,73,1,89,73,73,73,0,89,89,89,0,0,0,0,0,0,0,0,0,2459000,2459000,2459000,2459000,0,0,0,0,0,1,73,1,89,0,0,0,0,73,89,51128000,0
2024-02-06 14:59:59.87942 +0000 UTC,10.126.112.48,56688,142.250.178.14,443,17,77,39353,130,93215,59,511,1385,581,53,717,1385,630,8000,24815279,441514000,63589662,1000,15277330,432222000,48374483,51165378000,73726000,229947555,718100000,214126777,1035046000,6136981250,29751316000,-9223372036854775808,8,4372,14,10357,0,0,0,0,39353,93215,43410863000,32
2024-02-06 15:01:06.93849 +0000 UTC,10.126.112.48,55402,129.215.205.191,53,17,2,138,2,248,69,69,69,0,118,124,130,8,28000,28000,28000,0,0,0,0,0,2538000,2538000,2538000,2538000,0,0,0,0,0,2,138,2,248,0,0,0,0,138,248,6344150000,0
2024-02-06 14:53:20.453741 +0000 UTC,10.126.112.48,58959,142.250.187.238,443,17,26,4289,46,38910,57,164,1385,261,54,845,1385,615,41000,68526260,768564000,168189106,2621000,34924651,741610000,122989366,42600487000,66506000,532661666,1138167000,549252284,19502926000,20501251000,21499576000,-9223372036854775808,8,1429,15,12970,0,0,0,0,4289,38910,0,0
2024-02-06 14:54:27.03416 +0000 UTC,10.126.112.48,38482,129.215.205.191,53,17,2,132,2,222,66,66,66,0,82,111,140,41,19000,19000,19000,0,28000,28000,28000,0,66756000,66756000,66756000,66756000,0,0,0,0,0,2,132,2,222,0,0,0,0,132,222,60526000,0
2024-02-06 14:59:59.333853 +0000 UTC,10.126.112.48,53142,142.250.200.3,443,17,7,2318,10,4761,59,331,1385,479,55,476,1385,544,352000,20472000,41508000,18259108,1000,13184125,51153000,19193703,19204571000,79971000,80953000,81935000,1388757,19042665000,19042665000,19042665000,0,3,1159,5,2380,0,0,0,0,2318,4761,57856068000,32
2024-02-06 14:59:16.945879 +0000 UTC,10.126.112.48,43918,129.215.205.191,53,17,2,134,2,454,67,67,67,0,179,227,275,67,13000,13000,13000,0,0,0,0,0,1763000,1763000,1763000,1763000,0,0,0,0,0,2,134,2,454,0,0,0,0,134,454,482587000,0
2024-02-06 14:54:02.65634 +0000 UTC,10.126.112.48,53286,129.215.205.191,53,17,1,75,1,107,75,75,75,0,107,107,107,0,0,0,0,0,0,0,0,0,3088000,3088000,3088000,3088000,0,0,0,0,0,1,75,1,107,0,0,0,0,75,107,19000,0
2024-02-06 14:54:22.276068 +0000 UTC,10.126.112.48,56795,129.215.205.191,53,17,1,73,1,137,73,73,73,0,137,137,137,0,0,0,0,0,0,0,0,0,3006000,3006000,3006000,3006000,0,0,0,0,0,1,73,1,137,0,0,0,0,73,137,375505000,0
2024-02-06 14:55:27.034759 +0000 UTC,10.126.112.48,37140,129.215.205.191,53,17,2,120,2,164,60,60,60,0,76,82,88,8,14000,14000,14000,0,30061000,30061000,30061000,0,31702000,31702000,31702000,31702000,0,0,0,0,0,2,120,2,164,0,0,0,0,120,164,101452000,0
2024-02-06 14:52:40.145634 +0000 UTC,10.126.112.48,36628,129.215.205.191,53,17,2,112,2,200,56,56,56,0,88,100,112,16,21000,21000,21000,0,15201000,15201000,15201000,0,18677000,18677000,18677000,18677000,0,0,0,0,0,2,112,2,200,0,0,0,0,112,200,9921110000,0
2024-02-06 14:53:23.197725 +0000 UTC,10.126.112.48,36940,129.215.205.191,53,17,2,126,2,170,63,63,63,0,79,85,91,8,15000,15000,15000,0,0,0,0,0,1505000,1505000,1505000,1505000,0,0,0,0,0,2,126,2,170,0,0,0,0,126,170,310767000,0
2024-02-06 14:53:23.695761 +0000 UTC,10.126.112.48,42842,142.250.178.3,443,17,6,1980,6,2798,60,330,1385,521,55,466,1385,512,55000,15667600,46161000,21058947,25727000,10483400,26183000,14126001,83450000,83450000,83450000,83450000,0,0,0,0,0,6,1980,6,2798,0,0,0,0,1980,2798,0,0
2024-02-06 14:53:29.911505 +0000 UTC,10.126.112.48,46965,129.215.205.191,53,17,2,142,2,287,71,71,71,0,117,143,170,37,27000,27000,27000,0,12060000,12060000,12060000,0,13873000,13873000,13873000,13873000,0,0,0,0,0,2,142,2,287,0,0,0,0,142,287,384764000,0
2024-02-06 14:53:29.926726 +0000 UTC,10.126.112.48,35006,129.215.205.191,53,17,2,142,2,287,71,71,71,0,117,143,170,37,17000,17000,17000,0,15250000,15250000,15250000,0,16825000,16825000,16825000,16825000,0,0,0,0,0,2,142,2,287,0,0,0,0,142,287,6620000,0
2024-02-06 15:00:00.689425 +0000 UTC,10.126.112.48,44832,159.89.86.206,443,6,12,1272,12,1788,40,106,345,100,52,149,929,247,19000,129712363,1001603000,294137756,1000,121571727,976674000,287858964,1426836000,1426836000,1426836000,1426836000,0,0,0,0,0,12,1272,12,1788,5,6,0,0,608,632,0,0
2024-02-06 14:53:29.912211 +0000 UTC,10.126.112.48,55922,129.215.205.191,53,17,2,130,2,272,65,65,65,0,111,136,161,35,15000,15000,15000,0,1000,1000,1000,0,2122000,2122000,2122000,2122000,0,0,0,0,0,2,130,2,272,0,0,0,0,130,272,706000,0
2024-02-06 15:00:20.846505 +0000 UTC,10.126.112.48,56187,129.215.205.191,53,17,1,64,1,160,64,64,64,0,160,160,160,0,0,0,0,0,0,0,0,0,7756000,7756000,7756000,7756000,0,0,0,0,0,1,64,1,160,0,0,0,0,64,160,210692000,0
2024-02-06 15:04:00.412148 +0000 UTC,10.126.112.48,34604,129.215.205.191,53,17,2,118,2,194,59,59,59,0,75,97,119,31,20000,20000,20000,0,9146000,9146000,9146000,0,57634000,57634000,57634000,57634000,0,0,0,0,0,2,118,2,194,0,0,0,0,118,194,8822682000,0
2024-02-06 15:04:50.760746 +0000 UTC,10.126.112.48,56738,129.215.205.191,53,17,2,118,2,206,59,59,59,0,91,103,115,16,12000,12000,12000,0,21312000,21312000,21312000,0,24139000,24139000,24139000,24139000,0,0,0,0,0,2,118,2,206,0,0,0,0,118,206,11149000,0
2024-02-06 14:52:24.198638 +0000 UTC,195.37.209.183,443,10.126.112.48,53128,6,104,5850,91,5174,52,56,86,11,52,56,86,11,11592000,263268657,1044006000,326750825,6129000,363161727,997868000,338738517,764934513000,4000,148892304,1044006000,260332918,1038639000,11097955058,15313822000,-9223372036854775808,1,84,1,74,13,13,0,0,5408,4732,0,0
2024-02-06 14:53:28.021171 +0000 UTC,10.126.112.48,35005,142.250.187.238,443,17,10,2220,9,6989,68,222,1385,409,70,776,1385,607,49000,12956222,24174000,8879004,1000,11613000,31064000,11750777,116606000,116606000,116606000,116606000,0,0,0,0,0,10,2220,9,6989,0,0,0,0,2220,6989,0,0
2024-02-06 14:55:26.933307 +0000 UTC,10.126.112.48,41509,129.215.205.191,53,17,2,120,2,164,60,60,60,0,76,82,88,8,20000,20000,20000,0,1000,1000,1000,0,3829000,3829000,3829000,3829000,0,0,0,0,0,2,120,2,164,0,0,0,0,120,164,772705000,0
2024-02-06 15:03:00.034016 +0000 UTC,10.126.112.48,56910,129.215.205.191,53,17,2,148,2,226,74,74,74,0,90,113,136,32,14000,14000,14000,0,0,0,0,0,2087000,2087000,2087000,2087000,0,0,0,0,0,2,148,2,226,0,0,0,0,148,226,7304646000,0
2024-02-06 15:03:44.974128 +0000 UTC,10.126.112.48,60348,129.215.205.191,53,17,2,138,2,248,69,69,69,0,118,124,130,8,17000,17000,17000,0,0,0,0,0,2544000,2544000,2544000,2544000,0,0,0,0,0,2,138,2,248,0,0,0,0,138,248,44940112000,0
2024-02-06 15:00:07.047376 +0000 UTC,52.142.124.215,443,10.126.112.48,58600,6,4,184,0,0,40,46,52,6,0,0,0,0,3972000,1324000,3972000,2293235,0,0,0,0,3972000,3972000,3972000,3972000,0,0,0,0,0,4,184,0,0,0,0,0,0,184,0,42766632000,0
2024-02-06 14:59:32.822137 +0000 UTC,10.126.112.48,43777,129.215.205.191,53,17,1,73,1,89,73,73,73,0,89,89,89,0,0,0,0,0,0,0,0,0,3390000,3390000,3390000,3390000,0,0,0,0,0,1,73,1,89,0,0,0,0,73,89,7540203000,0
2024-02-06 15:04:00.51887 +0000 UTC,10.126.112.48,47246,84.89.139.206,443,6,7,420,0,0,60,60,60,0,0,0,0,0,0,0,0,0,0,0,0,0,63835917000,0,0,0,0,1009276000,10639319500,32426667000,-9223372036854775808,1,60,0,0,0,0,0,0,420,0,0,0
2024-02-06 14:52:24.351165 +0000 UTC,10.126.112.48,44604,82.196.8.151,443,6,11,1542,8,5510,40,140,699,196,52,688,4980,1734,9000,21476100,77051000,25047820,1000,25799285,77049000,27875898,214761000,214761000,214761000,214761000,0,0,0,0,0,11,1542,8,5510,4,4,0,0,544,424,0,0
2024-02-06 14:52:46.953815 +0000 UTC,10.126.112.48,45188,173.222.10.60,443,6,17,1774,15,8715,40,104,703,162,52,581,2948,880,8000,6855625,23693000,9086442,1000,6487428,26349000,9156765,109690000,109690000,109690000,109690000,0,0,0,0,0,17,1774,15,8715,4,8,0,0,832,788,14378000,0
2024-02-06 14:53:22.890199 +0000 UTC,10.126.112.48,47657,142.250.187.196,443,17,551,203990,3295,4070207,59,370,1385,518,53,1235,1385,386,8000,20380144,872455000,58925372,1000,3358929,911779000,25790337,56624404000,41321000,1866665333,3712561000,-9223372036854775808,1685096000,9084882400,18977890000,-9223372036854775808,91,33998,549,678367,0,0,0,0,203990,4070207,0,0
2024-02-06 14:54:45.38025 +0000 UTC,10.126.112.48,59984,18.165.160.118,443,6,2,100,1,60,40,50,60,14,60,60,60,0,14003000,14003000,14003000,0,0,0,0,0,14003000,14003000,14003000,14003000,0,0,0,0,0,2,100,1,60,0,0,0,0,100,60,0,0
2024-02-06 14:59:20.57837 +0000 UTC,10.126.112.48,46443,129.215.205.191,53,17,2,120,2,201,60,60,60,0,76,100,125,34,15000,15000,15000,0,0,0,0,0,1392000,1392000,1392000,1392000,0,0,0,0,0,2,120,2,201,0,0,0,0,120,201,3479598000,0
2024-02-06 15:03:53.828533 +0000 UTC,10.126.112.48,47879,239.255.255.250,1900,17,1,199,0,0,199,199,199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,199,0,0,0,0,0,0,199,0,5291338000,0
2024-02-06 14:52:36.13182 +0000 UTC,10.126.112.48,57621,10.126.255.255,57621,17,27,1944,0,0,72,72,72,0,0,0,0,0,0,0,0,0,0,0,0,0,746307215000,0,0,0,0,3473764000,28704123653,30041732000,-9223372036854775808,1,72,0,0,0,0,0,0,1944,0,0,0
2024-02-06 14:53:25.10024 +0000 UTC,10.126.112.48,43434,129.215.205.191,53,17,2,144,2,188,72,72,72,0,88,94,100,8,15000,15000,15000,0,31457000,31457000,31457000,0,33711000,33711000,33711000,33711000,0,0,0,0,0,2,144,2,188,0,0,0,0,144,188,24329000,0
2024-02-06 14:54:07.44001 +0000 UTC,10.126.112.48,49238,216.58.201.104,443,17,7,1885,8,7350,59,269,1385,492,55,918,1385,570,27000,13697666,25544000,10972289,1000,11907000,31129000,13526783,108392000,108392000,108392000,108392000,0,0,0,0,0,7,1885,8,7350,0,0,0,0,1885,7350,0,32
2024-02-06 14:59:25.190716 +0000 UTC,10.126.112.48,50589,129.215.205.191,53,17,2,154,2,235,77,77,77,0,93,117,142,34,10000,10000,10000,0,1000,1000,1000,0,1776000,1776000,1776000,1776000,0,0,0,0,0,2,154,2,235,0,0,0,0,154,235,3270000,0
2024-02-06 15:00:02.263236 +0000 UTC,10.126.112.48,54721,129.215.205.191,53,17,2,144,2,188,72,72,72,0,88,94,100,8,13000,13000,13000,0,1000,1000,1000,0,1492000,1492000,1492000,1492000,0,0,0,0,0,2,144,2,188,0,0,0,0,144,188,1161219000,0
2024-02-06 15:00:38.713198 +0000 UTC,10.126.112.48,60266,129.215.205.191,53,17,2,128,2,236,64,64,64,0,112,118,124,8,12000,12000,12000,0,0,0,0,0,2112000,2112000,2112000,2112000,0,0,0,0,0,2,128,2,236,0,0,0,0,128,236,28892000,0
2024-02-06 15:00:52.351046 +0000 UTC,10.126.112.48,38630,35.186.224.25,443,17,41,6851,41,18324,61,167,1378,288,52,446,1378,538,47000,53178500,863254000,138153327,43467000,54386815,888958000,143055530,8587411000,154591000,713325000,1433979000,654883179,2547067000,3223718000,3900369000,-9223372036854775808,13,2283,13,6108,0,0,0,0,6851,18324,13211862000,0
2024-02-06 14:52:20.43013 +0000 UTC,10.126.112.48,49903,10.126.255.255,21027,17,27,7290,0,0,270,270,270,0,0,0,0,0,0,0,0,0,0,0,0,0,779999650000,0,0,0,0,29996923000,29999986538,30002878000,-9223372036854775808,1,270,0,0,0,0,0,0,7290,0,0,0
2024-02-06 14:53:23.693475 +0000 UTC,10.126.112.48,49171,129.215.205.191,53,17,2,114,2,466,57,57,57,0,169,233,297,90,14000,14000,14000,0,1000,1000,1000,0,3255000,3255000,3255000,3255000,0,0,0,0,0,2,114,2,466,0,0,0,0,114,466,495750000,0
2024-02-06 14:53:24.326204 +0000 UTC,10.126.112.48,50671,129.215.205.191,53,17,2,122,2,542,61,61,61,0,207,271,335,90,15000,15000,15000,0,0,0,0,0,1706000,1706000,1706000,1706000,0,0,0,0,0,2,122,2,542,0,0,0,0,122,542,368016000,0
2024-02-06 14:54:39.281377 +0000 UTC,10.126.112.48,49666,142.250.179.234,443,17,6,3336,8,3067,59,556,1385,648,55,383,1385,455,25000,12452800,30054000,12414487,1000,10884857,42875000,15346945,104792000,104792000,104792000,104792000,0,0,0,0,0,6,3336,8,3067,0,0,0,0,3336,3067,0,32
2024-02-06 14:59:16.017531 +0000 UTC,10.126.112.48,39660,129.215.205.191,53,17,2,114,2,434,57,57,57,0,169,217,265,67,7000,7000,7000,0,0,0,0,0,2732000,2732000,2732000,2732000,0,0,0,0,0,2,114,2,434,0,0,0,0,114,434,260000,0
